Foster Weather Station,7/9/2015 9:00,15.28,,82,,0,,,333,5.9,6.8,992.9,152,,15.1,7/9/2015 9:00,FosterWeatherStation201507090900
Oak Street Weather Station,7/9/2015 9:00,16,14.9,90,0,0,184.7,0,345,4,5.2,993.6,94,0,12,7/9/2015 9:00,OakStreetWeatherStation201507090900
63rd Street Weather Station,7/9/2015 8:00,15.8,15.7,99,0,0,330.6,0,351,4.1,6.3,992,44,354,11.9,7/9/2015 8:00,63rdStreetWeatherStation201507090800
Foster Weather Station,7/9/2015 8:00,14.78,,91,,0.05,,,345,3.3,4,992.2,47,,15.1,7/9/2015 8:00,FosterWeatherStation201507090800
Oak Street Weather Station,7/9/2015 8:00,15.5,15.2,96,0,0,184.7,0,3,2.5,3.8,992.7,25,359,12,7/9/2015 8:00,OakStreetWeatherStation201507090800
63rd Street Weather Station,7/9/2015 7:00,15.6,15.5,99,0,0,330.6,0,357,4.6,9.2,991.3,30,354,12,7/9/2015 7:00,63rdStreetWeatherStation201507090700
Foster Weather Station,7/9/2015 7:00,14.56,,92,,0,,,341,6.3,8.5,991.5,19,,15.1,7/9/2015 7:00,FosterWeatherStation201507090700
Oak Street Weather Station,7/9/2015 7:00,14.9,14.5,96,0,0,184.7,0,0,0.9,2.8,992.3,15,359,12,7/9/2015 7:00,OakStreetWeatherStation201507090700
63rd Street Weather Station,7/9/2015 6:00,16.5,16.3,98,0,0,330.6,0,13,6.9,11.2,990.5,16,354,11.9,7/9/2015 6:00,63rdStreetWeatherStation201507090600
Foster Weather Station,7/9/2015 6:00,14.39,,92,,0,,,340,3.2,3.4,990.9,8,,15.1,7/9/2015 6:00,FosterWeatherStation201507090600
Oak Street Weather Station,7/9/2015 6:00,15.1,14.7,96,0,0,184.7,0,359,3.7,5.5,991.4,10,359,12,7/9/2015 6:00,OakStreetWeatherStation201507090600
63rd Street Weather Station,7/9/2015 5:00,16.4,16.2,99,0,0,330.6,0,32,7.6,9.9,989.5,2,354,11.9,7/9/2015 5:00,63rdStreetWeatherStation201507090500
Foster Weather Station,7/9/2015 5:00,15.28,,91,,0,,,5,2.5,2.9,989.8,0,,15.1,7/9/2015 5:00,FosterWeatherStation201507090500
Oak Street Weather Station,7/9/2015 5:00,16.3,15.9,96,0,0,184.7,0,15,4.4,6.5,990.5,1,359,12.1,7/9/2015 5:00,OakStreetWeatherStation201507090500
63rd Street Weather Station,7/9/2015 4:00,16.8,16.6,99,0,0,330.5,0,19,5.3,8.1,988.8,2,354,11.9,7/9/2015 4:00,63rdStreetWeatherStation201507090400
Foster Weather Station,7/9/2015 4:00,15.39,,91,,0,,,14,1.9,2.3,989.2,0,,15.1,7/9/2015 4:00,FosterWeatherStation201507090400
Oak Street Weather Station,7/9/2015 4:00,16.3,15.9,96,0,0.1,184.7,60,17,4,6.5,989.8,1,359,12.1,7/9/2015 4:00,OakStreetWeatherStation201507090400
63rd Street Weather Station,7/9/2015 3:00,17.2,16.9,97,0,0,330.5,0,61,3,5.9,988.5,2,355,11.9,7/9/2015 3:00,63rdStreetWeatherStation201507090300
Foster Weather Station,7/9/2015 3:00,15.39,,91,,0.05,,,36,2.1,3,988.8,0,,15.1,7/9/2015 3:00,FosterWeatherStation201507090300
Oak Street Weather Station,7/9/2015 3:00,16.7,16.3,96,0,0,184.6,60,58,3.4,5.5,989.3,2,0,12.1,7/9/2015 3:00,OakStreetWeatherStation201507090300
63rd Street Weather Station,7/9/2015 2:00,17.3,16.9,97,0,0,330.5,0,66,5.3,7.2,988.9,2,354,11.9,7/9/2015 2:00,63rdStreetWeatherStation201507090200
Foster Weather Station,7/9/2015 2:00,15.89,,90,,0,,,60,3.1,3.8,989.5,1,,15.1,7/9/2015 2:00,FosterWeatherStation201507090200
Oak Street Weather Station,7/9/2015 2:00,16.9,16.3,95,0,0,184.6,0,72,4.2,5.7,989.8,1,0,12,7/9/2015 2:00,OakStreetWeatherStation201507090200
63rd Street Weather Station,7/9/2015 1:00,17.4,17.1,97,0.6,0.3,330.5,60,77,6.3,7.6,989.2,2,355,11.9,7/9/2015 1:00,63rdStreetWeatherStation201507090100
Foster Weather Station,7/9/2015 1:00,15.78,,91,,0,,,63,1.7,2.3,989.8,0,,15.1,7/9/2015 1:00,FosterWeatherStation201507090100
Oak Street Weather Station,7/9/2015 1:00,17.1,16.4,93,0,0,184.6,0,93,1.4,3.2,990.4,1,0,12,7/9/2015 1:00,OakStreetWeatherStation201507090100
63rd Street Weather Station,7/9/2015 0:00,17.8,17.3,96,0,0,330.2,0,86,2.9,5.7,990.7,2,354,11.9,7/9/2015 0:00,63rdStreetWeatherStation201507092400
Foster Weather Station,7/9/2015 0:00,15.5,,92,,0,,,31,1.9,2.2,990.9,0,,15.1,7/9/2015 0:00,FosterWeatherStation201507092400
Oak Street Weather Station,7/9/2015 0:00,16.9,16.3,94,0,0,184.6,0,69,1.4,2.2,991.2,1,0,12.1,7/9/2015 0:00,OakStreetWeatherStation201507092400
63rd Street Weather Station,7/8/2015 23:00,18,17.6,96,0,0,330.2,0,96,3.5,5.8,991.3,2,355,11.9,7/8/2015 23:00,63rdStreetWeatherStation201507082300
Foster Weather Station,7/8/2015 23:00,15.06,,92,,0,,,7,1.7,1.9,991.9,0,,15.1,7/8/2015 23:00,FosterWeatherStation201507082300
Oak Street Weather Station,7/8/2015 23:00,16.2,15.8,96,0,0,184.6,0,2,2.6,3.1,992.2,2,359,12.1,7/8/2015 23:00,OakStreetWeatherStation201507082300
63rd Street Weather Station,7/8/2015 22:00,17.4,17.1,97,0,0,330.2,0,89,1.7,3.5,992.4,2,355,11.9,7/8/2015 22:00,63rdStreetWeatherStation201507082200
Foster Weather Station,7/8/2015 22:00,15,,91,,0,,,352,4.1,5.1,992.9,0,,15.1,7/8/2015 22:00,FosterWeatherStation201507082200
Oak Street Weather Station,7/8/2015 22:00,16.2,15.6,94,0,0,184.6,0,13,2.3,2.9,993.1,1,359,12.1,7/8/2015 22:00,OakStreetWeatherStation201507082200
63rd Street Weather Station,7/8/2015 21:00,17,16.2,93,0,0,330.2,0,69,3.3,4.9,992.6,2,354,11.9,7/8/2015 21:00,63rdStreetWeatherStation201507082100
Foster Weather Station,7/8/2015 21:00,15,,90,,0,,,347,2,2.1,992.9,0,,15.1,7/8/2015 21:00,FosterWeatherStation201507082100
Oak Street Weather Station,7/8/2015 21:00,16.1,15.3,92,0,0,184.6,0,58,1.1,1.3,993.2,1,0,12.1,7/8/2015 21:00,OakStreetWeatherStation201507082100
63rd Street Weather Station,7/8/2015 20:00,16.7,16.2,95,0,0.1,330.2,0,12,2.7,4,993.3,4,354,11.9,7/8/2015 20:00,63rdStreetWeatherStation201507082000
Foster Weather Station,7/8/2015 20:00,15.28,,88,,0.03,,,339,1.4,1.9,993.6,2,,15.1,7/8/2015 20:00,FosterWeatherStation201507082000
Oak Street Weather Station,7/8/2015 20:00,16.2,15.2,90,0,0,184.6,0,23,1.4,1.9,993.9,4,359,12.1,7/8/2015 20:00,OakStreetWeatherStation201507082000
63rd Street Weather Station,7/8/2015 19:00,16.7,15.8,92,0,0,330,0,65,1.4,2.7,993.2,17,354,12,7/8/2015 19:00,63rdStreetWeatherStation201507081900
Foster Weather Station,7/8/2015 19:00,15.5,,86,,0,,,12,2.4,2.6,993.6,17,,15.1,7/8/2015 19:00,FosterWeatherStation201507081900
63rd Street Weather Station,7/8/2015 18:00,16.6,15.6,90,0,0,330,0,67,1.6,3.2,993.2,125,354,12,7/8/2015 18:00,63rdStreetWeatherStation201507081800
Foster Weather Station,7/8/2015 18:00,15.28,,86,,0,,,64,2,2.3,993.2,117,,15.1,7/8/2015 18:00,FosterWeatherStation201507081800
63rd Street Weather Station,7/8/2015 17:00,16.6,15.4,89,0,0,330,60,64,3.7,5.9,993.8,121,354,12,7/8/2015 17:00,63rdStreetWeatherStation201507081700
Foster Weather Station,7/8/2015 17:00,15.17,,85,,0,,,46,1.5,1.7,994.2,132,,15.1,7/8/2015 17:00,FosterWeatherStation201507081700
Oak Street Weather Station,7/8/2015 17:00,16.1,14.8,88,0,0,184.5,0,61,2.4,2.9,994.6,118,0,12.1,7/8/2015 17:00,OakStreetWeatherStation201507081700
63rd Street Weather Station,7/8/2015 16:00,16.4,15.2,88,0,0,330,0,66,2,3,995.1,131,355,11.9,7/8/2015 16:00,63rdStreetWeatherStation201507081600
Foster Weather Station,7/8/2015 16:00,15.17,,82,,0,,,50,2.6,3,995.3,197,,15.1,7/8/2015 16:00,FosterWeatherStation201507081600
Oak Street Weather Station,7/8/2015 16:00,16.1,14.5,84,0,0,184.5,0,74,1.4,2.5,995.6,158,359,12.1,7/8/2015 16:00,OakStreetWeatherStation201507081600
63rd Street Weather Station,7/8/2015 15:00,16.7,15.2,86,0,0,330,0,78,2.8,4.4,995.3,383,354,11.9,7/8/2015 15:00,63rdStreetWeatherStation201507081500
Foster Weather Station,7/8/2015 15:00,15.39,,81,,0,,,105,0.7,1,995.3,383,,15.1,7/8/2015 15:00,FosterWeatherStation201507081500
Oak Street Weather Station,7/8/2015 15:00,16.3,14.7,85,0,0,184.5,0,45,2.1,3,995.8,359,0,12.1,7/8/2015 15:00,OakStreetWeatherStation201507081500
63rd Street Weather Station,7/8/2015 14:00,16.4,14.9,86,0,0,330,0,39,1.6,3.8,995.7,375,355,11.9,7/8/2015 14:00,63rdStreetWeatherStation201507081400
Foster Weather Station,7/8/2015 14:00,15.67,,79,,0,,,6,1.7,1.9,995.9,457,,15.1,7/8/2015 14:00,FosterWeatherStation201507081400
Oak Street Weather Station,7/8/2015 14:00,16.4,14.7,84,0,0,184.5,0,54,2.2,2.7,996.3,299,0,12.1,7/8/2015 14:00,OakStreetWeatherStation201507081400
63rd Street Weather Station,7/8/2015 13:00,16.2,14.7,86,0,0,330,0,43,2.1,4.4,996.2,356,355,12,7/8/2015 13:00,63rdStreetWeatherStation201507081300
Foster Weather Station,7/8/2015 13:00,15.17,,81,,0,,,36,2,2.4,996.3,225,,15.1,7/8/2015 13:00,FosterWeatherStation201507081300
63rd Street Weather Station,7/8/2015 12:00,16.3,14.6,84,0,0,330,0,38,2.1,3.9,996.7,185,354,12,7/8/2015 12:00,63rdStreetWeatherStation201507081200
Foster Weather Station,7/8/2015 12:00,14.89,,82,,0,,,39,1.2,1.5,996.6,328,,15.1,7/8/2015 12:00,FosterWeatherStation201507081200
Oak Street Weather Station,7/8/2015 12:00,16,14.2,82,0,0,184.5,0,28,1.9,2.7,997.2,234,0,12.1,7/8/2015 12:00,OakStreetWeatherStation201507081200
63rd Street Weather Station,7/8/2015 11:00,16.4,14.6,83,0,0,330,0,58,1.3,2.8,996.9,296,354,12,7/8/2015 11:00,63rdStreetWeatherStation201507081100
Foster Weather Station,7/8/2015 11:00,15.06,,83,,0,,,44,1.3,1.6,997,397,,15.1,7/8/2015 11:00,FosterWeatherStation201507081100
Oak Street Weather Station,7/8/2015 11:00,16.2,14.2,81,0,0,184.5,0,71,2,2.3,997.4,461,0,12.2,7/8/2015 11:00,OakStreetWeatherStation201507081100
63rd Street Weather Station,7/8/2015 10:00,16.7,14.6,80,0,0,330,0,77,2.8,3.7,997.2,209,354,12,7/8/2015 10:00,63rdStreetWeatherStation201507081000
Foster Weather Station,7/8/2015 10:00,15.39,,77,,0,,,53,2,2.5,997.6,413,,15.1,7/8/2015 10:00,FosterWeatherStation201507081000
Oak Street Weather Station,7/8/2015 10:00,16.3,14.1,79,0,0,184.5,0,84,1.4,2.7,998,292,0,12.1,7/8/2015 10:00,OakStreetWeatherStation201507081000
63rd Street Weather Station,7/8/2015 9:00,16.3,14.7,84,0,0,330,0,78,2.2,3.6,997.3,239,354,11.9,7/8/2015 9:00,63rdStreetWeatherStation201507080900
Foster Weather Station,7/8/2015 9:00,15,,78,,0,,,55,3.7,4.2,997.3,289,,15.1,7/8/2015 9:00,FosterWeatherStation201507080900
63rd Street Weather Station,7/8/2015 8:00,16,14.2,83,0,0,330,0,89,2.4,3.5,997,128,354,11.9,7/8/2015 8:00,63rdStreetWeatherStation201507080800
Foster Weather Station,7/8/2015 8:00,15,,78,,0,,,26,1.4,1.6,997.3,168,,15.1,7/8/2015 8:00,FosterWeatherStation201507080800
Oak Street Weather Station,7/8/2015 8:00,15.7,13.6,80,0,0,184.5,0,97,0.8,2.1,997.6,139,359,12.1,7/8/2015 8:00,OakStreetWeatherStation201507080800
63rd Street Weather Station,7/8/2015 7:00,16,14.1,82,0,0,330,0,80,4.7,6.5,996.6,69,354,11.9,7/8/2015 7:00,63rdStreetWeatherStation201507080700
Foster Weather Station,7/8/2015 7:00,14.78,,80,,0.03,,,45,1.2,1.5,997,76,,15.1,7/8/2015 7:00,FosterWeatherStation201507080700
Oak Street Weather Station,7/8/2015 7:00,15.7,13.8,81,0,0,184.5,0,88,1.2,3.6,997.5,77,359,12.1,7/8/2015 7:00,OakStreetWeatherStation201507080700
63rd Street Weather Station,7/8/2015 6:00,16,14.2,83,0,0,330,0,70,5.3,6.8,996.7,35,355,11.9,7/8/2015 6:00,63rdStreetWeatherStation201507080600
Foster Weather Station,7/8/2015 6:00,14.56,,82,,0,,,62,1.5,1.7,997,24,,15.1,7/8/2015 6:00,FosterWeatherStation201507080600
Oak Street Weather Station,7/8/2015 6:00,15.7,14.1,84,0,0,184.5,0,75,1.7,2.6,997.5,27,359,12.2,7/8/2015 6:00,OakStreetWeatherStation201507080600
63rd Street Weather Station,7/8/2015 5:00,15.7,14.4,88,0,0,330,0,59,2.4,5.5,996.5,3,354,11.9,7/8/2015 5:00,63rdStreetWeatherStation201507080500
Foster Weather Station,7/8/2015 5:00,14.28,,82,,0,,,18,1.9,2.3,996.6,0,,15.1,7/8/2015 5:00,FosterWeatherStation201507080500
Oak Street Weather Station,7/8/2015 5:00,15.6,13.9,83,0,0,184.5,0,60,3.5,4.6,997.2,2,359,12,7/8/2015 5:00,OakStreetWeatherStation201507080500
63rd Street Weather Station,7/8/2015 4:00,15.2,13.8,86,0,0,330,0,39,4,6.2,996.4,3,354,12,7/8/2015 4:00,63rdStreetWeatherStation201507080400
Foster Weather Station,7/8/2015 4:00,14,,83,,0,,,40,2,2.2,996.3,0,,15.1,7/8/2015 4:00,FosterWeatherStation201507080400
Oak Street Weather Station,7/8/2015 4:00,15.1,13.5,84,0,0,184.5,0,34,2.9,4.3,997,2,359,12,7/8/2015 4:00,OakStreetWeatherStation201507080400
63rd Street Weather Station,7/8/2015 3:00,15.2,13.7,85,0,0,330,0,26,4.8,7,996.5,3,354,11.9,7/8/2015 3:00,63rdStreetWeatherStation201507080300
Foster Weather Station,7/8/2015 3:00,14,,79,,0,,,19,3,3.2,996.6,0,,15.1,7/8/2015 3:00,FosterWeatherStation201507080300
Oak Street Weather Station,7/8/2015 3:00,14.9,13.1,82,0,0,184.5,0,24,3.6,4.9,997.1,2,359,12,7/8/2015 3:00,OakStreetWeatherStation201507080300
63rd Street Weather Station,7/8/2015 2:00,15.4,13.5,82,0,0,330,0,32,5.5,7.8,996.3,3,354,11.9,7/8/2015 2:00,63rdStreetWeatherStation201507080200
Foster Weather Station,7/8/2015 2:00,14.28,,72,,0,,,22,4,4.6,996.6,1,,15.1,7/8/2015 2:00,FosterWeatherStation201507080200
Oak Street Weather Station,7/8/2015 2:00,15.4,13.1,78,0,0,184.5,0,32,4.5,5.7,997.2,2,359,12.1,7/8/2015 2:00,OakStreetWeatherStation201507080200
63rd Street Weather Station,7/8/2015 1:00,15.8,12.9,73,0,0,330,0,43,3.8,8.1,996.5,2,355,11.9,7/8/2015 1:00,63rdStreetWeatherStation201507080100
Foster Weather Station,7/8/2015 1:00,14.89,,70,,0,,,10,4,4.6,996.6,0,,15.1,7/8/2015 1:00,FosterWeatherStation201507080100
Oak Street Weather Station,7/8/2015 1:00,16.1,12.9,70,0,0,184.5,0,22,5.3,6.8,997.2,2,359,12.1,7/8/2015 1:00,OakStreetWeatherStation201507080100
63rd Street Weather Station,7/8/2015 0:00,15.8,13.1,74,0,0,330,0,16,6.9,10.1,996.2,2,354,11.9,7/8/2015 0:00,63rdStreetWeatherStation201507082400
Foster Weather Station,7/8/2015 0:00,14.67,,68,,0,,,351,3.5,4.9,996.6,0,,15.1,7/8/2015 0:00,FosterWeatherStation201507082400
Oak Street Weather Station,7/8/2015 0:00,15.7,12.9,73,0,0,184.5,0,12,3.9,5,997.3,2,359,12.1,7/8/2015 0:00,OakStreetWeatherStation201507082400
63rd Street Weather Station,7/7/2015 23:00,15.7,12.9,73,0,0,330,0,18,4.5,7.6,996.6,3,355,11.9,7/7/2015 23:00,63rdStreetWeatherStation201507072300
Foster Weather Station,7/7/2015 23:00,14.78,,68,,0,,,4,4.2,4.7,996.6,0,,15.1,7/7/2015 23:00,FosterWeatherStation201507072300
Oak Street Weather Station,7/7/2015 23:00,15.7,12.5,69,0,0,184.5,0,15,3.7,5.3,997.2,2,0,12.1,7/7/2015 23:00,OakStreetWeatherStation201507072300
63rd Street Weather Station,7/7/2015 22:00,15.5,12.9,75,0,0,330,0,17,4.5,7.1,996.6,3,354,11.9,7/7/2015 22:00,63rdStreetWeatherStation201507072200
Foster Weather Station,7/7/2015 22:00,14.39,,69,,0,,,349,4,5.2,996.6,0,,15.1,7/7/2015 22:00,FosterWeatherStation201507072200
Oak Street Weather Station,7/7/2015 22:00,15.4,12.6,73,0,0,184.5,0,12,3.2,4.7,997.3,2,0,12,7/7/2015 22:00,OakStreetWeatherStation201507072200
63rd Street Weather Station,7/7/2015 21:00,15.7,13.1,76,0,0,330,0,17,5.1,8.5,995.9,2,354,11.9,7/7/2015 21:00,63rdStreetWeatherStation201507072100
Foster Weather Station,7/7/2015 21:00,14.39,,69,,0,,,5,2.3,3.9,995.9,0,,15.1,7/7/2015 21:00,FosterWeatherStation201507072100
Oak Street Weather Station,7/7/2015 21:00,15.6,12.5,71,0,0,184.5,0,17,3.7,5.1,996.5,2,359,12.1,7/7/2015 21:00,OakStreetWeatherStation201507072100
63rd Street Weather Station,7/7/2015 20:00,16,13.3,74,0,0,330,0,18,5.4,8.3,995.4,30,354,12,7/7/2015 20:00,63rdStreetWeatherStation201507072000
Foster Weather Station,7/7/2015 20:00,14.56,,70,,0,,,3,5.3,6.1,995.9,29,,15.1,7/7/2015 20:00,FosterWeatherStation201507072000
Oak Street Weather Station,7/7/2015 20:00,15.6,12.7,72,0,0,184.5,0,20,4.7,6.3,996.5,20,359,12,7/7/2015 20:00,OakStreetWeatherStation201507072000
63rd Street Weather Station,7/7/2015 19:00,16.3,13.5,74,0,0,330,0,27,5.5,8.3,995.7,183,354,11.9,7/7/2015 19:00,63rdStreetWeatherStation201507071900
Foster Weather Station,7/7/2015 19:00,14.89,,69,,0,,,7,5.1,5.8,995.6,169,,15.1,7/7/2015 19:00,FosterWeatherStation201507071900
Oak Street Weather Station,7/7/2015 19:00,15.8,12.7,71,0,0,184.5,0,27,3.6,5.2,996.5,55,359,12.1,7/7/2015 19:00,OakStreetWeatherStation201507071900
63rd Street Weather Station,7/7/2015 18:00,16.1,13.1,72,0,0,330,0,27,6.7,9.6,995.6,351,354,11.9,7/7/2015 18:00,63rdStreetWeatherStation201507071800
Foster Weather Station,7/7/2015 18:00,14.89,,67,,0,,,24,2,3.5,995.6,317,,15.1,7/7/2015 18:00,FosterWeatherStation201507071800
Oak Street Weather Station,7/7/2015 18:00,15.7,12.8,72,0,0,184.5,0,27,4.3,5.4,996.1,72,359,12.1,7/7/2015 18:00,OakStreetWeatherStation201507071800
63rd Street Weather Station,7/7/2015 17:00,16,13.5,76,0,0,330,0,34,5.5,9,995.3,508,354,11.9,7/7/2015 17:00,63rdStreetWeatherStation201507071700
Foster Weather Station,7/7/2015 17:00,14.78,,68,,0,,,4,6.8,7.6,995.6,477,,15.1,7/7/2015 17:00,FosterWeatherStation201507071700
Oak Street Weather Station,7/7/2015 17:00,15.8,12.7,70,0,0,184.5,0,23,4.4,6.6,996.1,83,359,12.1,7/7/2015 17:00,OakStreetWeatherStation201507071700
63rd Street Weather Station,7/7/2015 16:00,16.3,12.7,67,0,0,330,0,32,7.7,11.1,995.1,696,354,12,7/7/2015 16:00,63rdStreetWeatherStation201507071600
63rd Street Weather Station,7/7/2015 15:00,16,13.5,77,0,0,330,0,35,6.1,8.8,995.1,798,354,12,7/7/2015 15:00,63rdStreetWeatherStation201507071500
Foster Weather Station,7/7/2015 15:00,15.17,,69,,0,,,13,3.8,4.7,994.9,760,,15.1,7/7/2015 15:00,FosterWeatherStation201507071500
63rd Street Weather Station,7/7/2015 14:00,16.4,14,78,0,0,330,0,19,7.3,11.1,994.6,868,354,12,7/7/2015 14:00,63rdStreetWeatherStation201507071400
Foster Weather Station,7/7/2015 14:00,15.17,,66,,0,,,359,5.7,6.6,994.6,829,,15.1,7/7/2015 14:00,FosterWeatherStation201507071400
Oak Street Weather Station,7/7/2015 14:00,16.1,13.2,73,0,0,184.5,0,14,5.2,7,995.4,854,359,12.1,7/7/2015 14:00,OakStreetWeatherStation201507071400
63rd Street Weather Station,7/7/2015 13:00,16.1,14.2,81,0,0,330,0,14,8.6,12,993.9,879,354,11.9,7/7/2015 13:00,63rdStreetWeatherStation201507071300
Foster Weather Station,7/7/2015 13:00,15.06,,72,,0,,,4,6.7,7.4,994.2,852,,15.1,7/7/2015 13:00,FosterWeatherStation201507071300
Oak Street Weather Station,7/7/2015 13:00,16,13.2,74,0,0,184.5,0,18,6.9,9.1,995.2,875,0,12.1,7/7/2015 13:00,OakStreetWeatherStation201507071300
63rd Street Weather Station,7/7/2015 12:00,15.9,14,82,0,0,330,0,18,7.9,12.4,993.5,654,355,11.9,7/7/2015 12:00,63rdStreetWeatherStation201507071200
Foster Weather Station,7/7/2015 12:00,15,,76,,0,,,2,4.4,5.6,993.9,820,,15.1,7/7/2015 12:00,FosterWeatherStation201507071200
Oak Street Weather Station,7/7/2015 12:00,15.8,13.7,80,0,0,184.5,0,21,6.4,8.2,994.7,1016,0,12.2,7/7/2015 12:00,OakStreetWeatherStation201507071200
63rd Street Weather Station,7/7/2015 11:00,15.8,13.9,82,0,0,330,0,15,9.6,14.2,993,511,354,11.9,7/7/2015 11:00,63rdStreetWeatherStation201507071100
Foster Weather Station,7/7/2015 11:00,15,,75,,0,,,352,3,3.9,993.6,493,,15.1,7/7/2015 11:00,FosterWeatherStation201507071100
Oak Street Weather Station,7/7/2015 11:00,15.7,13.4,78,0,0,184.5,0,19,5.5,8.4,994.2,543,0,12.1,7/7/2015 11:00,OakStreetWeatherStation201507071100
63rd Street Weather Station,7/7/2015 10:00,15.1,13.6,85,0,0,330,0,18,8.4,12.8,993,337,355,11.9,7/7/2015 10:00,63rdStreetWeatherStation201507071000
Foster Weather Station,7/7/2015 10:00,14.67,,77,,0,,,353,6.4,7.7,993.2,373,,15.1,7/7/2015 10:00,FosterWeatherStation201507071000
63rd Street Weather Station,7/7/2015 9:00,15.2,13.8,86,0,0,330,0,18,7.5,13.7,992.6,83,355,11.9,7/7/2015 9:00,63rdStreetWeatherStation201507070900
Foster Weather Station,7/7/2015 9:00,14.39,,78,,0,,,349,4.2,5.9,992.6,198,,15.1,7/7/2015 9:00,FosterWeatherStation201507070900
Oak Street Weather Station,7/7/2015 9:00,15.2,13.3,82,0,0,184.5,0,19,6,8.5,993.6,165,359,12.1,7/7/2015 9:00,OakStreetWeatherStation201507070900
63rd Street Weather Station,7/7/2015 8:00,14.3,14,97,0,0.8,330,0,10,8.6,14,991.9,33,355,11.9,7/7/2015 8:00,63rdStreetWeatherStation201507070800
Foster Weather Station,7/7/2015 8:00,14.06,,84,,0.89,,,6,7.6,9.3,991.9,64,,15.1,7/7/2015 8:00,FosterWeatherStation201507070800
63rd Street Weather Station,7/7/2015 7:00,15,14.7,97,0.6,1,329.2,60,14,9.9,16.9,991.2,8,354,11.9,7/7/2015 7:00,63rdStreetWeatherStation201507070700
Foster Weather Station,7/7/2015 7:00,14.17,,88,,0.69,,,355,4.6,5.5,991.2,20,,15.1,7/7/2015 7:00,FosterWeatherStation201507070700
Oak Street Weather Station,7/7/2015 7:00,15,14.3,92,3.6,0.9,184,60,9,7.5,9.7,992.2,7,359,12.1,7/7/2015 7:00,OakStreetWeatherStation201507070700
63rd Street Weather Station,7/7/2015 6:00,15.6,15.3,97,0,5.6,328.2,60,14,9.9,14.7,989.8,5,354,11.9,7/7/2015 6:00,63rdStreetWeatherStation201507070600
Foster Weather Station,7/7/2015 6:00,15.06,,88,,0,,,355,6.3,7.6,990.2,3,,15.1,7/7/2015 6:00,FosterWeatherStation201507070600
Oak Street Weather Station,7/7/2015 6:00,16,15.1,91,0,0.3,183,0,10,6,9.8,991.2,3,359,12,7/7/2015 6:00,OakStreetWeatherStation201507070600
63rd Street Weather Station,7/7/2015 5:00,16.1,15.9,97,1.8,3.6,322.5,60,8,8.1,15.6,988.7,2,354,12,7/7/2015 5:00,63rdStreetWeatherStation201507070500
Foster Weather Station,7/7/2015 5:00,15.17,,87,,0.61,,,2,7.2,8.4,989.2,0,,15.1,7/7/2015 5:00,FosterWeatherStation201507070500
Oak Street Weather Station,7/7/2015 5:00,16.1,15.2,92,0.6,1.5,182.8,60,358,5.8,9.3,990.2,2,359,12.1,7/7/2015 5:00,OakStreetWeatherStation201507070500
63rd Street Weather Station,7/7/2015 4:00,22.2,21.9,97,0,0.9,319,60,248,2,3.2,987.9,1,355,11.9,7/7/2015 4:00,63rdStreetWeatherStation201507070400
Foster Weather Station,7/7/2015 4:00,22,,88,,0.05,,,277,1.7,2,988.1,0,,15.1,7/7/2015 4:00,FosterWeatherStation201507070400
Oak Street Weather Station,7/7/2015 4:00,23,21.4,87,1.2,0.1,181.3,60,271,1,3,988.4,0,0,12.1,7/7/2015 4:00,OakStreetWeatherStation201507070400
63rd Street Weather Station,7/7/2015 3:00,22.5,21.9,95,5.4,0.5,318.1,60,225,2.3,3.8,988.1,1,355,12,7/7/2015 3:00,63rdStreetWeatherStation201507070300
Foster Weather Station,7/7/2015 3:00,22,,88,,0.03,,,198,1.7,1.8,988.1,0,,15.1,7/7/2015 3:00,FosterWeatherStation201507070300
Oak Street Weather Station,7/7/2015 3:00,22.9,21.4,88,0.6,0.1,181.2,60,0,0.4,1.6,988.3,0,0,12.1,7/7/2015 3:00,OakStreetWeatherStation201507070300
63rd Street Weather Station,7/7/2015 2:00,22.5,21.9,96,0.6,0.4,317.6,60,208,1.6,2.3,988.2,1,355,12,7/7/2015 2:00,63rdStreetWeatherStation201507070200
Foster Weather Station,7/7/2015 2:00,21.78,,89,,0,,,205,2.6,2.7,987.8,0,,15.1,7/7/2015 2:00,FosterWeatherStation201507070200
Oak Street Weather Station,7/7/2015 2:00,23,21.4,87,0,0,181.1,0,259,1.1,1.7,988.4,0,0,12,7/7/2015 2:00,OakStreetWeatherStation201507070200
63rd Street Weather Station,7/7/2015 1:00,22.6,22.1,96,0,1.4,317.2,60,259,2.7,3.8,988.1,1,355,12,7/7/2015 1:00,63rdStreetWeatherStation201507070100
Foster Weather Station,7/7/2015 1:00,21.56,,89,,3.53,,,201,2.2,2.4,987.8,0,,15.1,7/7/2015 1:00,FosterWeatherStation201507070100
Oak Street Weather Station,7/7/2015 1:00,22.5,21.3,90,1.2,3.6,181.1,60,218,0.5,1.6,988.2,0,0,12.1,7/7/2015 1:00,OakStreetWeatherStation201507070100
63rd Street Weather Station,7/7/2015 0:00,22.7,22.1,95,0.6,3.1,315.8,60,276,0.7,2.3,988.7,1,355,12,7/7/2015 0:00,63rdStreetWeatherStation201507072400
Foster Weather Station,7/7/2015 0:00,21.78,,88,,2.87,,,246,1.5,2.3,988.5,0,,15.1,7/7/2015 0:00,FosterWeatherStation201507072400
